Phenotype,Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage
Horiz_size_25perc_y2,Chr02_4525_349303,0.679041186801378,0.0132451128930762,0.56411933331175,0.865580557467988,"NA"
Horiz_size_25perc_y2,Chr02_361276_876244,0.668149337833329,0.00903989093557817,0.452913625927985,0.804725434501464,"NA"
Horiz_size_25perc_y2,Chr02_880559_1380844,0.704944726784319,0.0456922854595287,0.21194336615209,0.859745523215652,0.212238462919592
Horiz_size_25perc_y2,Chr02_1380871_1588241,0.69450214695376,0.0239948329992877,0.273993607928643,0.881249771167082,0.261235355727195
Horiz_size_25perc_y2,Chr02_1591078_2117143,0.689012624531996,0.0216057613579948,0.746730565683078,0.861185839672846,"NA"
Horiz_size_25perc_y2,Chr02_2118663_2439301,0.478933244809526,0.0116504624082715,0.94760215272938,0.603409282368586,"NA"
Horiz_size_25perc_y2,Chr02_2439319_3802076,0.479262272820392,0.0286754613741453,0.882075266905112,0.602464776294831,"NA"
Horiz_size_25perc_y2,Chr02_3811172_4203782,0.394190651807078,0.00100559494782928,0.650386450097856,0.493095325005396,"NA"
Horiz_size_25perc_y2,Chr02_4204964_5059530,0.330856743528069,0.000196883746671053,0.817641458109595,0.37344129375494,"NA"
Horiz_size_25perc_y2,Chr02_5059567_5396611,0.448212439745675,0.00340438072002509,0.857749911613546,0.588990030746273,"NA"
Horiz_size_25perc_y2,Chr02_5398284_5923170,0.486585618580344,0.0175872669126657,0.981418790046648,0.610605889579325,"NA"
Horiz_size_25perc_y2,Chr02_5954022_6493859,0.515058934283279,0.0491531691864999,0.347821542124132,0.680584490270611,"NA"
Horiz_size_25perc_y2,Chr02_6498866_6748647,0.783255281919749,0.038905885780882,0.218870636952821,0.951884852845439,"NA"
Horiz_size_25perc_y2,Chr02_6759683_7031301,0.7551439575406,0.0166094315391727,0.521986354097761,0.853186220676063,0.5603989136093
Horiz_size_25perc_y2,Chr08_3336327_3584862,0.306416924940138,0.0362015646708988,0.199715692008279,0.401079062240338,0.198343793664433
Horiz_size_25perc_y2,Chr08_3587356_3989020,0.317535610169594,0.0411434828798897,0.21211111997001,0.410592374693524,0.209350915093029
Horiz_size_25perc_y2,Chr08_4449515_5019584,0.362963163903083,0.0162655887082467,0.656981038714959,0.534677898494385,"NA"
Horiz_size_25perc_y2,Chr04_17500485_18088853,0.126406545925128,0.0209607076755656,0.698648534434297,"NA","NA"
Horiz_size_25perc_y2,Chr04_18090355_18758035,0.139491744998039,0.0451931829167743,0.852290057515396,0.103381811654748,"NA"
Horiz_size_25perc_y2,Chr13_12235632_13036378,0.723402960842477,0.0233629706765242,0.494849241403553,0.730888276154264,"NA"
Horiz_size_25perc_y2,Chr13_15623227_16175370,0.111151479697866,0.0186803243702681,0.380951160789801,0.179524203721518,"NA"
Horiz_size_25perc_y2,Chr13_16228826_16309277,0.122918829274558,0.0431455377123309,0.553008368744929,0.181021151879673,"NA"
Horiz_size_25perc_y2,Chr07_11518036_12622483,0.272384838484767,0.0433394863910654,0.619311766874418,0.219623783644926,"NA"
Horiz_size_50perc_y2,Chr01_31299043_32249075,0.0132963616144858,0.0435046044845602,0.0352731066713729,0.0246123214211305,0.0267723130513865
Horiz_size_50perc_y2,Chr01_32254239_32925441,0.00992385157863491,0.0257455330044741,0.0449040183609306,0.0208796424332647,0.0279315455629856
Horiz_size_50perc_y2,Chr02_4525_349303,0.664562935587099,0.00640426948984538,0.671472533252592,0.945963035006986,"NA"
Horiz_size_50perc_y2,Chr02_361276_876244,0.652418067117454,0.00417147485364009,0.651758180306796,0.88254097763685,"NA"
Horiz_size_50perc_y2,Chr02_880559_1380844,0.683300941589607,0.0201616844376076,0.251665354796457,0.926186812678414,0.243360569852121
Horiz_size_50perc_y2,Chr02_1380871_1588241,0.67057115234381,0.00897236673967968,0.301770785317538,0.933897766718139,0.283873117779564
Horiz_size_50perc_y2,Chr02_1591078_2117143,0.668746792871449,0.00973334509383222,0.665360198864759,0.909121315180034,"NA"
Horiz_size_50perc_y2,Chr02_2118663_2439301,0.220595265112121,0.00369852155780994,0.797179095220241,0.338988391895617,"NA"
Horiz_size_50perc_y2,Chr02_2439319_3802076,0.229311920386186,0.013038112664268,0.985814227135254,0.346861532159406,"NA"
Horiz_size_50perc_y2,Chr02_3811172_4203782,0.168115003444566,0.000286519477687254,0.991339012053913,0.259968882114915,"NA"
Horiz_size_50perc_y2,Chr02_5059567_5396611,0.200965327732442,0.000955822510457969,0.895109966789613,0.333861684725691,"NA"
Horiz_size_50perc_y2,Chr02_5398284_5923170,0.227128794436802,0.00597537158507727,0.720157024141056,0.340141244432319,"NA"
Horiz_size_50perc_y2,Chr02_5954022_6493859,0.252772706650709,0.0281020708692643,0.607562044614041,0.419244801618609,"NA"
Horiz_size_50perc_y2,Chr02_6498866_6748647,0.591658568364469,0.015293198416403,0.312137582164486,0.782845470978331,"NA"
Horiz_size_50perc_y2,Chr02_6759683_7031301,0.576691257001929,0.00897169350187177,0.314152159124712,0.69784682630748,0.329480478822896
Horiz_size_50perc_y2,Chr02_15347679_15710186,0.627915930130994,0.0397227817306767,0.612498342529116,0.425813569503162,0.730540891286364
Horiz_size_50perc_y2,Chr02_15710673_16424164,0.927799859203546,0.0125169933201198,0.0541983458149223,0.793853592396447,"NA"
Horiz_size_50perc_y2,Chr02_16424174_19450199,0.900108234740936,0.0446423912137597,0.0650126381595058,0.763493052644462,"NA"
Horiz_size_50perc_y2,Chr02_19450543_21586712,0.847331765510381,0.0422746466628136,0.0603089124605822,0.745891139791513,"NA"
Horiz_size_50perc_y2,Chr08_3336327_3584862,0.546653566265781,0.0293352449692927,0.0790264421879348,0.738295810734397,0.0753604408244436
Horiz_size_50perc_y2,Chr08_3587356_3989020,0.552891658956203,0.0331855922702391,0.0869566116195521,0.730929731869506,0.08268167569051
Horiz_size_50perc_y2,Chr08_4449515_5019584,0.597686631226721,0.0134565243223711,0.931119442213207,0.871298159466984,"NA"
Horiz_size_50perc_y2,Chr10_14353901_15278725,0.317919334845383,0.0451173011240343,0.919836222175358,0.437910193671834,0.773968412975748
Horiz_size_50perc_y2,Chr04_4621767_5680104,0.235527222533853,0.0472393155470599,0.590650019574543,0.126125611583431,0.557018249970344
Horiz_size_50perc_y2,Chr04_17500485_18088853,0.0164403275099312,0.0193668704008278,0.708327996213022,"NA","NA"
Horiz_size_50perc_y2,Chr13_15623227_16175370,0.193859807477942,0.0392404125125123,0.370824191213633,0.324952176066836,"NA"
Horiz_size_75perc_y2,Chr01_29864781_30461232,0.0500307832770342,0.0493332701655047,0.00408102624120149,0.0821351453413249,"NA"
Horiz_size_75perc_y2,Chr01_31299043_32249075,0.00664443986341614,0.0398211377690167,0.026602041753781,0.0141318959883338,0.019156390083286
Horiz_size_75perc_y2,Chr01_32254239_32925441,0.00472986645018305,0.0229188696427713,0.0312978812470263,0.0106594593731818,0.0180780945859954
Horiz_size_75perc_y2,Chr02_4525_349303,0.565993162515872,0.00243609476655023,0.779473295863554,0.858229001654344,"NA"
Horiz_size_75perc_y2,Chr02_361276_876244,0.556187480406179,0.00168477279840042,0.81446260312972,0.798026396104294,"NA"
Horiz_size_75perc_y2,Chr02_880559_1380844,0.578423401849886,0.00824257981964508,0.220480268004899,0.827173144321496,0.20424214090231
Horiz_size_75perc_y2,Chr02_1380871_1588241,0.571143396586656,0.00354515953782665,0.26366906199899,0.830771921990364,0.23900515238227
Horiz_size_75perc_y2,Chr02_1591078_2117143,0.566244723744465,0.00351258710680516,0.546282913256416,0.819956239387863,"NA"
Horiz_size_75perc_y2,Chr02_2118663_2439301,0.187369484254487,0.00139911143479076,0.664490666316733,0.301882282161789,"NA"
Horiz_size_75perc_y2,Chr02_2439319_3802076,0.193199341540871,0.00603338581653696,0.981153927679785,0.316645319518606,"NA"
Horiz_size_75perc_y2,Chr02_3811172_4203782,0.145504626076841,0.000145075641570766,0.968376314224979,0.237931059811996,"NA"
Horiz_size_75perc_y2,Chr02_5059567_5396611,0.176899858564744,0.000576625970422304,0.913651653505218,0.315215629550643,"NA"
Horiz_size_75perc_y2,Chr02_5398284_5923170,0.201875103609574,0.00386231934474189,0.886524392747105,0.314494498996712,"NA"
Horiz_size_75perc_y2,Chr02_5954022_6493859,0.225442576890575,0.0191873653012326,0.396315286820863,0.390846743718333,"NA"
Horiz_size_75perc_y2,Chr02_6498866_6748647,0.575800217340331,0.0112287330748826,0.180697543375851,0.773852657742021,"NA"
Horiz_size_75perc_y2,Chr02_6759683_7031301,0.566579722596203,0.00817974751711034,0.288910831019164,0.701549084253781,0.310088561636023
Horiz_size_75perc_y2,Chr02_15347679_15710186,0.418274698592989,0.0295614231726927,0.385670236773607,0.248476972607289,0.496802943099673
Horiz_size_75perc_y2,Chr02_15710673_16424164,0.913735349089377,0.010536226704564,0.0326417923642162,0.772741253652304,"NA"
Horiz_size_75perc_y2,Chr02_16424174_19450199,0.894689721053906,0.0415313218116942,0.0523878343913748,0.742961547093726,"NA"
Horiz_size_75perc_y2,Chr02_19450543_21586712,0.835118063827197,0.0468152386311727,0.0584158068073098,0.715480781471542,"NA"
Horiz_size_75perc_y2,Chr08_3336327_3584862,0.616341255817992,0.0241493450208362,0.125085681462971,0.831460817022232,0.116278222332113
Horiz_size_75perc_y2,Chr08_3587356_3989020,0.626024992547795,0.023747641404059,0.133428370597052,0.820169340937033,0.124583280582972
Horiz_size_75perc_y2,Chr08_4449515_5019584,0.659704561695291,0.0137832007666903,0.868233388558781,0.948490910200485,"NA"
Horiz_size_75perc_y2,Chr04_17500485_18088853,0.0071903488507829,0.0187257887096909,0.658336077357356,"NA","NA"
PC3_y2,Chr01_34711949_35098398,0.968355714393147,0.0405057066403785,0.690386653506828,0.93824166528212,0.645601956637581
PC3_y2,Chr01_35197979_35842906,0.893565213714222,0.0418662738537098,0.784789685050585,0.952473844680519,0.700094287364456
PC3_y2,Chr03_1923688_2743575,0.33062861420393,0.0271455911696204,0.411127498539198,0.400636814627069,0.402133199593715
PC3_y2,Chr03_2744191_3884923,0.360665036274503,0.0493414607585113,0.468880736939438,0.422659621701748,0.441776816437277
PC3_y2,Chr03_4075834_5903046,0.556118652434796,0.0293264547262255,0.560360033589384,0.639345063178042,"NA"
PC3_y2,Chr03_9254879_10127794,0.100562542278196,0.0346953651974044,0.972469161267414,"NA","NA"
PC3_y2,Chr03_10139933_10720024,0.320538176854856,0.0159770206586308,0.919653894708334,0.296842265447251,"NA"
PC3_y2,Chr03_10726458_10961187,0.313818369161958,0.0216962173585508,0.653461929506863,0.307478767950099,"NA"
PC3_y2,Chr03_11253894_11536633,0.434345970003858,0.0237609469166464,0.146800414782403,0.38688819068763,"NA"
PC3_y2,Chr04_5693817_6604155,0.224072075719594,0.0490478987777196,0.179651871520181,0.209672907223878,0.234045979350992
PC3_y2,Chr04_18090355_18758035,0.00948134055491079,0.0451875964597258,0.438724198793384,0.00672362850882567,"NA"
PC3_y2,Chr04_20379611_20827096,0.00446723443157355,0.0235331837340178,0.179804658306949,0.00364947007555619,"NA"
PC3_y2,Chr04_20828256_21207018,0.00765962319856992,0.024693137327936,0.221513188749841,0.00558558689151712,"NA"
PC3_y2,Chr16_13518869_14174202,0.787811756359374,0.0347860399170727,0.72892517456444,0.694553238689172,"NA"
PC3_y2,Chr18_13250656_13635593,0.829266879532515,0.0373627965049655,0.188977137960052,0.973010917926383,0.167285730667866
PC3_y2,Chr18_13643737_13898263,0.822083835032262,0.0153416857660205,0.162996735151997,0.933298566414588,0.151361488921442
PC3_y2,Chr18_16246683_16819341,0.115575921275849,0.0238278020007423,0.586541304534647,0.147369786052848,0.559301334527143
PC3_y2,Chr15_7723997_8513282,0.0622985508107758,0.0041699007682582,0.684121227779489,0.051067421317698,"NA"
PC3_y2,Chr15_8514922_9058550,0.0688426095112772,0.0131359322151894,0.729445827577174,0.0547777736360972,"NA"
PC3_y2,Chr15_9058636_9494238,0.358927444602355,0.0113495532031559,0.838326900365301,"NA","NA"
PC3_y12,Chr10_15963810_16740206,0.437341717166263,0.0473374941980873,0.0135845033935601,0.558810902564165,"NA"
PC3_y12,Chr04_18090355_18758035,0.0147267349240296,0.0490326714227742,0.170638787336616,0.0104806599862637,"NA"
PC3_y12,Chr04_20379611_20827096,0.010000006962428,0.0308408507238345,0.0850185985233548,0.00727633696169946,"NA"
PC3_y12,Chr04_20828256_21207018,0.0143878497801244,0.0336672350467694,0.120906374550719,0.0100559498002027,"NA"
PC3_y12,Chr04_21217227_21635086,0.227605927924075,0.0319568373538663,0.205854077729791,"NA","NA"
PC3_y12,Chr05_4691174_5438561,0.0580604240679829,0.0377015734859767,0.340900571523256,0.0808593130373822,0.354585660966676
PC3_y12,Chr05_5831722_6053795,0.0573989265331991,0.0255950615049564,0.396695770748514,0.0786302467031316,0.381471844828019
PC3_y12,Chr16_11303660_11775746,0.772757840172259,0.00996031283230589,0.175193044618969,0.910463054906017,"NA"
PC3_y12,Chr16_11775803_12458590,0.878859977707931,0.0184855866664984,0.831702855454346,0.734564288969045,"NA"
PC3_y12,Chr16_12459142_12780007,0.539414518039254,0.00521640320509379,0.822167187099974,0.65936301315835,"NA"
PC3_y12,Chr16_13518869_14174202,0.476413071479259,0.0180114586454372,0.738783880031538,0.641682879809282,"NA"
PC3_y12,Chr07_11518036_12622483,0.35605666128683,0.0424797079203069,0.85353317458711,0.288297320368523,"NA"
PC3_y12,Chr15_7723997_8513282,0.105118168013794,0.0133955600531762,0.85997278631968,0.0839861453869136,"NA"
PC3_y12,Chr15_8514922_9058550,0.113687181265305,0.0229113461516757,0.79599248289061,0.0864640245176425,"NA"
PC3_y12,Chr15_9058636_9494238,0.290846002117134,0.0201298211830558,0.917958136597255,"NA","NA"
PC4_y2,Chr02_2439319_3802076,0.276254212529615,0.0349046394132546,0.513146192955434,0.237509911423509,"NA"
PC4_y2,Chr02_3811172_4203782,0.294367366927734,0.00409365208950572,0.290404915581931,0.228740777269977,"NA"
PC4_y2,Chr02_4204964_5059530,0.311174474514364,0.00418536549103764,0.364767750062575,0.26600351513088,"NA"
PC4_y2,Chr02_5059567_5396611,0.301781658400319,0.00290237133659231,0.569042789877263,0.244665340420708,"NA"
PC4_y2,Chr02_5954022_6493859,0.26306998601084,0.0166344390582504,0.869082125264897,0.220251202572172,"NA"
PC4_y2,Chr02_6498866_6748647,0.218701202217691,0.0292985719518183,0.830885501387996,0.171827602134203,"NA"
PC4_y2,Chr08_8118606_8438426,0.628568751132146,0.0441737266069543,0.898579946480246,0.708611381819879,0.865030512800234
PC4_y2,Chr08_8449800_8952307,0.639527072675908,0.0240618301690881,0.864579703417079,0.695151709844772,0.827247279859076
PC4_y2,Chr08_9941845_10355573,0.634214489434821,0.0428379818129019,0.689036002484528,0.667174424083222,"NA"
PC4_y2,Chr08_11239063_11649947,0.644438314220184,0.0228974717272488,0.435957090224604,0.68909791023926,"NA"
PC4_y2,Chr10_7893952_8487113,0.000928255522300315,0.0454971523520574,0.121039231437253,0.00111775704547949,0.0996542503605717
PC4_y2,Chr10_8487455_9083699,0.278886419573589,0.00533215480502246,0.41267924002689,0.297339974578656,"NA"
PC4_y2,Chr10_9084168_9428493,0.275383053354528,0.000931909462444436,0.449974908981255,0.285042235700386,"NA"
PC4_y2,Chr10_9428494_10204714,0.262385693996676,0.00502821597611049,0.276952570217715,0.28907767533453,"NA"
PC4_y2,Chr10_10204759_10683934,0.216422654347945,0.00736380031263067,0.116890995464489,0.253437833715834,"NA"
PC4_y2,Chr10_10683969_11126331,0.198166158184511,0.00140247960584579,0.131635014073634,0.235685272842677,"NA"
PC4_y2,Chr09_5226549_5587934,0.43327859575331,0.0388269297760858,0.54164772284119,0.538246839559403,"NA"
PC4_y2,Chr05_3341551_3707259,0.564317403837914,0.00644597101541718,0.00127291321009766,0.797408352925858,0.000673446544502098
PC4_y2,Chr07_4409597_8690237,0.912949903461069,0.0423672598740393,0.0516418917308445,0.923045800185532,"NA"
PC4_y2,Chr07_9329667_10358888,0.13972252960239,0.0305043011627966,0.133074155121198,0.119511975811733,"NA"
PC4_y2,Chr07_10430628_11516534,0.139875014640236,0.0311943964690145,0.532606140304488,0.10290242876866,"NA"
PC4_y2,Chr07_11518036_12622483,0.382039137755002,0.0443915295373967,0.830226948823815,0.312154121104381,"NA"
PC4_y12,Chr01_13382510_13576339,0.874469419894406,0.0491531369019698,0.865317846912744,0.979176210702785,"NA"
PC4_y12,Chr02_3811172_4203782,0.376699189907114,0.0273161314228918,0.271946941901917,0.281334807606077,"NA"
PC4_y12,Chr02_4204964_5059530,0.398288159855536,0.0182952868027619,0.467586803114501,0.337078414968905,"NA"
PC4_y12,Chr02_5059567_5396611,0.388569621896464,0.0170761595208215,0.749615627924179,0.314074758396986,"NA"
PC4_y12,Chr08_8449800_8952307,0.656745715362423,0.038871000188349,0.827340193590684,0.731701274731959,0.80965714837377
PC4_y12,Chr10_7893952_8487113,0.0037014491608772,0.0456846718542605,0.185625464204102,0.00469406716612807,0.16357412860768
PC4_y12,Chr10_8487455_9083699,0.329278916526673,0.0170747994693541,0.542457676159151,0.363193391187651,"NA"
PC4_y12,Chr10_9084168_9428493,0.29273156124768,0.00193382455898159,0.467963860649435,0.320315800838787,"NA"
PC4_y12,Chr10_9428494_10204714,0.280092325641208,0.0093345114645346,0.283684255510356,0.323160620967797,"NA"
PC4_y12,Chr10_10204759_10683934,0.244884013127739,0.00885871987525151,0.148450400449887,0.292384283804078,"NA"
PC4_y12,Chr10_10683969_11126331,0.227213483719051,0.00180492402742943,0.129973773014391,0.269379804005338,"NA"
PC4_y12,Chr10_11377367_11690245,0.547808295896553,0.0330038027066761,0.634280034663875,"NA","NA"
PC4_y12,Chr09_5226549_5587934,0.197439789897304,0.0297476177500105,0.77043548279125,0.27914518524344,"NA"
PC4_y12,Chr05_3341551_3707259,0.703372105970128,0.00514004789094035,0.001720238238848,0.939353555769912,0.00122277927828817
PC4_y12,Chr07_4409597_8690237,0.893785962360481,0.0344600869817909,0.104121481270042,0.923924024687834,"NA"
PC4_y12,Chr17_10878413_11065072,0.287489614121658,0.0394461164491082,0.150890411656752,0.302497190439068,0.157690228104508
PC4_y12,Chr17_11065076_11866233,0.37173993078619,0.024978447604428,0.312224843665607,0.312215302793686,0.281687420494873
PC4_y12,Chr17_11884944_12457477,0.418179616678659,0.0149410956203415,0.251591628764282,0.328751274651592,0.257737596510325
PC1_PC2_y2,Chr01_4235627_5264100,0.109103696298242,0.0260359994403552,0.0134176672218132,0.206620883083728,0.0121324065107682
PC1_PC2_y2,Chr01_5264150_5885231,0.0746867950577314,0.00224554794589557,0.0129319083373483,0.101976398794766,0.00894106844351105
PC1_PC2_y2,Chr01_5886076_6253003,0.0411489590384006,0.00269464047934963,0.355877473192805,0.0618341826988833,"NA"
PC1_PC2_y2,Chr01_6253852_6811196,0.0448188892047355,0.00133313713125674,0.360131805418035,0.0625016095240035,"NA"
PC1_PC2_y2,Chr01_6811651_7107385,0.0415976728991898,0.00360596357073879,0.454854505852306,0.0729157280224735,"NA"
PC1_PC2_y2,Chr01_7117069_8021093,0.00540173054282524,0.00206010458179052,0.798410481704635,0.0116999863284069,"NA"
PC1_PC2_y2,Chr01_8021339_8546533,0.213782730915161,0.0026697662381146,0.779784200798913,0.318461664815497,"NA"
PC1_PC2_y2,Chr01_8548056_9439189,0.96376081061656,0.00357822908051575,0.922836148170722,0.895336257976358,"NA"
PC1_PC2_y2,Chr01_9439924_10127710,0.793146395816698,0.0387062405103148,0.849003952916038,0.725559457703373,"NA"
PC1_PC2_y2,Chr01_36678640_37008510,0.0333104711355532,0.0358829760361495,0.418961033358402,0.0168167151317021,0.428022401620819
PC1_PC2_y2,Chr01_38553273_41248221,0.0107989963507673,0.0255338783764974,0.369616498530665,0.00627085043076921,0.438233984675514
PC1_PC2_y2,Chr06_9750818_10501424,0.387126049373569,0.0382228447278512,0.561998731463419,0.307335974242819,0.689952487127315
PC1_PC2_y2,Chr06_10501503_10924054,0.368901893870669,0.0350565923214638,0.553229488109776,0.293467737088489,0.683826783124617
PC1_PC2_y2,Chr06_10924252_11829405,0.414473790212618,0.0234682979756468,0.68081742080861,0.34080794913602,0.757035672747063
PC1_PC2_y2,Chr03_8274733_9254843,0.222487158509448,0.0248733402406865,0.161474185419755,"NA","NA"
PC1_PC2_y2,Chr03_9254879_10127794,0.311800967549694,0.0221906604915657,0.0992496345020264,"NA","NA"
PC1_PC2_y2,Chr03_10139933_10720024,0.826233429695994,0.0355181416125607,0.134027467802388,0.757654375236959,"NA"
PC1_PC2_y2,Chr03_10726458_10961187,0.826413937808613,0.0292542140862962,0.349267035876475,0.738788690468707,"NA"
PC1_PC2_y2,Chr03_10961226_11253789,0.710147046756659,0.0274007778430576,0.285724924192467,0.675260710986581,"NA"
PC1_PC2_y2,Chr05_3707644_4690548,0.0291433439615038,0.0423639492231218,0.725415519499704,0.0455002905339702,0.806741810672371
PC1_PC2_y2,Chr18_1678121_2304869,0.335675434750462,0.0342824565485472,0.231618565247394,"NA","NA"
PC1_PC2_y2,Chr07_9329667_10358888,0.356177527577051,0.0224894561858228,0.995001543242509,0.311707951933016,"NA"
PC1_PC2_y2,Chr07_10430628_11516534,0.357433411970499,0.0169445062124939,0.462095147217873,0.307253884675976,"NA"
PC1_PC2_y12,Chr01_126238_809425,0.622546145085952,0.00893825184648776,0.737478257213982,0.723882774127552,0.680121826499564
PC1_PC2_y12,Chr01_814270_1367747,0.152734815314756,0.0053327475363331,0.0468822936339606,0.183784537555337,0.0413578916092523
PC1_PC2_y12,Chr01_1367900_2042574,0.124900304285314,0.00539914090784594,0.0360127762154916,0.200396215664226,0.0407181667290574
PC1_PC2_y12,Chr01_2043252_2231677,0.120496645990945,0.00548790553257358,0.0204026232510549,0.155728219136261,0.025719906060572
PC1_PC2_y12,Chr01_2231706_3033846,0.148049782967197,0.00399371134589602,0.023578575571507,0.150280615393967,0.0263832705114083
PC1_PC2_y12,Chr01_3052414_4229970,0.150511060958925,0.00582621245494384,0.0421575266097682,0.199403726606019,0.0428706026825934
PC1_PC2_y12,Chr01_6811651_7107385,0.0645699128905734,0.000515362567441617,0.31110172560822,0.100197476545994,"NA"
PC1_PC2_y12,Chr01_7117069_8021093,0.00856219008432524,0.00191898114349276,0.517298861890057,0.0166097067449745,"NA"
PC1_PC2_y12,Chr01_8021339_8546533,0.32054349677847,0.0026938803305315,0.648704536397182,0.433628703014518,"NA"
PC1_PC2_y12,Chr01_8548056_9439189,0.855629226649051,0.00761501809099224,0.935362745579572,0.752294577346916,"NA"
PC1_PC2_y12,Chr01_31299043_32249075,0.00562324759796115,0.0334244535639375,0.592366018498064,0.00475032754413818,0.54073031424029
PC1_PC2_y12,Chr01_32254239_32925441,0.00549297029305084,0.035774631073253,0.441831943904017,0.0033773462901656,0.424825998160356
PC1_PC2_y12,Chr01_32925677_33648211,0.00410835339019352,0.0119998682044753,0.50227917766778,0.00344355244230317,0.467778396150908
PC1_PC2_y12,Chr01_33648862_33944256,0.00355659170776845,0.00328694793730499,0.428924314423009,0.00216550123539321,0.390412407836564
PC1_PC2_y12,Chr01_33944396_34707623,0.00370669222900911,0.00554116861644116,0.632016082645163,0.00180867512793777,0.675485802587911
PC1_PC2_y12,Chr01_34711949_35098398,0.00360766932214053,0.034525542552248,0.364113666167915,0.0016286563279817,0.463751222968144
PC1_PC2_y12,Chr01_36477458_36677915,0.0230952750542471,0.0404548488248121,0.507426189358784,0.0140299639881121,0.577752714367733
PC1_PC2_y12,Chr01_36678640_37008510,0.0164539467926226,0.00661661915162075,0.512596738149694,0.00824183876806028,0.597689005928859
PC1_PC2_y12,Chr01_37008686_37399402,0.0131525259275345,0.00692522494338126,0.559448759303012,0.00866482276007823,0.632499723700874
PC1_PC2_y12,Chr01_37399748_38492440,0.0126704179017037,0.00920922040535673,0.461649287806523,0.00871622945664619,0.578828051593796
PC1_PC2_y12,Chr01_38553273_41248221,0.00581631198203221,0.00218912575137609,0.625321177387008,0.00456171590697021,0.747479905559601
PC1_PC2_y12,Chr01_41249635_41946984,0.0160954934059237,0.0305378292149913,0.436438253025383,0.00802528493256678,0.588932706652312
PC1_PC2_y12,Chr01_41947000_42826924,0.0278537765006533,0.0321290946154244,0.825411308916769,0.0145386475655786,0.895243966570666
PC1_PC2_y12,Chr03_10726458_10961187,0.6665785683132,0.0394970940888866,0.251960860054752,0.594242336944406,"NA"
PC1_PC2_y12,Chr05_3707644_4690548,0.0177499812097549,0.0394867303799679,0.526697755032782,0.0197309533539289,0.62684445470689
PC1_PC2_y12,Chr07_8690303_9329666,0.393433892993333,0.0349816517659138,0.565854976356766,0.339885165387866,"NA"
PC1_PC2_y12,Chr07_9329667_10358888,0.335732612633858,0.0332393619258179,0.73861055136062,0.313049778982453,"NA"
Vert_size_25perc_y12,Chr01_28328781_28712697,0.0640350540789442,0.0474125096946598,0.00667269857464821,0.0859920405734919,"NA"
Vert_size_25perc_y12,Chr01_31299043_32249075,0.035991592091476,0.0418190189827138,0.0366629624228996,0.0556835539425657,0.0255962438008629
Vert_size_25perc_y12,Chr01_32254239_32925441,0.0340188413683967,0.0476084176377822,0.0455213850440236,0.0520350363932009,0.0274459528425642
Vert_size_25perc_y12,Chr02_4525_349303,0.654443145768924,0.00376119239096374,0.667443849056286,0.866086972359267,"NA"
Vert_size_25perc_y12,Chr02_361276_876244,0.642775456932427,0.0022724125938149,0.55698936123898,0.809413421369689,"NA"
Vert_size_25perc_y12,Chr02_880559_1380844,0.668948474706334,0.0101895661943825,0.518533812545042,0.845864779024376,0.521695809553762
Vert_size_25perc_y12,Chr02_1380871_1588241,0.656950485122977,0.00439812093727936,0.58574068930498,0.854269444575828,0.574092732378298
Vert_size_25perc_y12,Chr02_1591078_2117143,0.652656901600424,0.00459868847831506,0.837533690438505,0.853628714437292,"NA"
Vert_size_25perc_y12,Chr02_2118663_2439301,0.178823323350396,0.00203320235456004,0.868718881071505,0.254108663119556,"NA"
Vert_size_25perc_y12,Chr02_2439319_3802076,0.198172289560271,0.0131476442217352,0.723950128590104,0.286007455139967,"NA"
Vert_size_25perc_y12,Chr02_3811172_4203782,0.139227622452256,0.00024035235055948,0.825188312340283,0.194667919977999,"NA"
Vert_size_25perc_y12,Chr02_5059567_5396611,0.167575220787509,0.000840309741789413,0.934965737769675,0.262924398904834,"NA"
Vert_size_25perc_y12,Chr02_5398284_5923170,0.186426810996593,0.00441504343875668,0.76553861010662,0.262015531604069,"NA"
Vert_size_25perc_y12,Chr02_5954022_6493859,0.20564484423265,0.0237527919420188,0.37074229785587,0.319775206094578,"NA"
Vert_size_25perc_y12,Chr02_6498866_6748647,0.679535396033525,0.0122901802908978,0.109388051168661,0.830212650387733,"NA"
Vert_size_25perc_y12,Chr02_6759683_7031301,0.672364042203931,0.0100352355326765,0.238914567075022,0.779449220887308,0.262547599436613
Vert_size_25perc_y12,Chr02_7048372_7535720,0.15895663184833,0.0413422896965034,0.0937237536411639,0.247430047166234,0.102703420772974
Vert_size_25perc_y12,Chr02_15710673_16424164,0.58695363745742,0.047221131503803,0.169012677722181,0.493362830769919,"NA"
Vert_size_25perc_y12,Chr08_3336327_3584862,0.378589187188236,0.0311457311407409,0.287623286912501,0.498930611237661,0.276999224256292
Vert_size_25perc_y12,Chr08_3587356_3989020,0.403833635662882,0.0312106283719554,0.298044673663382,0.511188359008863,0.292286812060428
Vert_size_25perc_y12,Chr08_4449515_5019584,0.417106904280647,0.0223657886960296,0.75887493680685,0.610515381130337,"NA"
Vert_size_25perc_y12,Chr04_17500485_18088853,0.0332802539378688,0.0153789548568866,0.532308994883581,"NA","NA"
Vert_size_25perc_y12,Chr04_18090355_18758035,0.55055023595207,0.0351545944380823,0.890435210033914,0.438987498263409,"NA"
